Class,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_mean14,mfcc_mean15,mfcc_mean16,mfcc_mean17,mfcc_mean18,mfcc_mean19,mfcc_mean20,ZCR_mean,ZCR_std,SC_mean,SC_std
2,-304.2250141187,191.7292086538,43.4036693406,2.0771839874,-12.6954274031,-4.1732317752,-5.056195362,-17.1273131649,-19.4045076698,-19.9916417694,-13.3949563283,-8.1238437462,-3.7819492233,-2.9325497894,-6.6748169182,-9.7484717907,-12.8512235434,-10.7062127247,-7.4669633032,-7.3463826487,0.017578125,0.0030434874,399.5205011296,163.3215442109
2,-228.4424105305,125.8952770546,14.7409762183,46.2176482173,-17.2224920036,6.4521375999,-23.8276923186,-11.8076813111,-18.4780207845,-11.0697719988,-15.238757778,-16.3249160026,-17.0752620091,-18.3778587115,-9.8465743015,-10.9493782406,1.3425875222,5.632979209,14.7166236033,12.5653871614,0.0202546296,0.0020388208,906.2820608398,246.4955850435
2,-225.4562494598,177.104458586,42.8659226321,43.2783516818,-10.0985189787,6.7787484228,-9.618989031,-0.6888413907,-7.6033346233,-10.9012116523,-14.5590998959,-12.8332456427,-13.4937922243,-13.9874296516,-9.0528688842,-8.3277577764,-4.0508850407,-11.5449867082,-10.6494733365,-11.6193853576,0.0124511719,0.0013924453,440.1820437391,85.9793604101
2,-289.3129444004,128.7199672697,10.3674683579,29.8473704527,-13.6917600311,6.7437370847,-12.6231731753,-8.3070458091,-21.8346736204,-19.0411019359,-12.9027052654,-5.5212985075,-1.6222359242,-7.1819021132,-9.7449231927,-14.7881563489,-8.761919401,-7.3360407271,-1.8466020159,-6.7606723046,0.0279134115,0.0115713957,947.8257604368,320.7554761586
2,-222.3830619244,180.0805414673,18.9059915009,29.6944152726,-36.0292260743,4.1438314456,-21.3157243672,-1.337591581,-13.9529193826,-9.6853185734,-17.4730431414,-13.3714234326,-9.9094461165,-10.1063049127,-3.3705233785,-9.5684982557,-3.420726185,-10.2585118645,-5.9317538076,-9.5195569713,0.0247020232,0.0041516321,651.5611017531,188.2965833972
2,-271.0680124729,199.0179611183,50.9477998923,20.9374698671,-13.2375361407,6.6873151604,-0.6371892184,-9.0016372948,-5.8791317423,-6.9025896412,-11.381599895,-21.5616728975,-22.6723972712,-14.7472109269,-8.5431423707,-7.4283280053,-5.5879352019,2.7444595202,8.6559794705,4.8037483316,0.0190429688,0.0025999746,348.5223778815,91.3997060029
2,-325.2021869614,174.2025839167,30.6572577723,-2.9575839777,-5.9865915774,-7.1686049363,-8.1993973073,-19.296255519,-25.1637129271,-25.9573514795,-17.2661219522,-6.78444373,-8.0801624177,-11.9006500221,-9.6815608911,-8.9037390787,-13.7105260386,-13.677255581,-8.3152279197,-4.2452882247,0.0216095753,0.0024268848,392.2293969445,119.86095779
2,-289.1193522438,146.4299126652,11.4366420413,14.1396094475,-19.3362558218,-10.6434900943,-27.4725793385,-27.2978925567,-20.521332839,-13.2271036505,-3.3381789588,6.4693293227,17.5734995063,19.0257078989,9.7062844304,-8.0787548109,-20.8238821788,-25.0245484246,-15.9782643257,-6.3566502882,0.0294596354,0.0026694693,681.8204186212,251.2694243781
2,-395.6896914339,135.9678546744,43.7138596351,-5.8190039545,-5.6213701884,3.133004558,-0.1477673911,-6.6503402421,-6.8167931231,-1.5801411226,2.8106390383,0.7575028266,-6.8137322428,-12.7505034285,-12.3574238023,-7.6721589538,-1.2710553483,7.2985937869,18.1618583867,29.1309410667,0.0429136807,0.0490458117,799.5819026901,1499.9251025019
2,-336.9139420158,142.6228605387,20.7338651826,5.2331221887,-3.7991499886,-4.9394847003,-17.8177080492,-25.8822757902,-15.2450077859,-16.093048706,-16.6616823519,-12.8402315852,-8.3401480124,-10.1245449264,-18.4341032715,-15.5093966828,-9.7711783661,-13.0838505978,-17.0291060624,-8.970990963,0.0225053267,0.0118633336,547.8151996107,131.7650170203
2,-324.0449244308,134.7144506632,14.9257454303,-0.5373647191,-10.8962384888,-17.6804334859,-24.5104108198,-27.8441488514,-18.2239158571,-16.9944185852,-17.4301179521,-14.3977119343,-5.8090753837,5.8135609165,17.1188785811,24.6101252596,17.799091299,2.1052720703,-14.9727063028,-24.8269316619,0.0273337851,0.0080544449,595.5653744252,269.4448373979
2,-482.941224218,57.8165267269,24.0723837126,16.6777054164,15.9070691351,8.1923546886,2.8621114497,1.2835526912,-2.2652398582,-6.1050743893,-4.8075453654,-2.4690044598,-3.3762962503,0.1208820291,10.4981287742,19.9046273672,26.7832255845,30.68284699,24.1126057519,7.8000616343,0.0232029784,0.0060133575,1228.1887015771,594.9659947271
2,-338.6461988844,191.6454290492,46.0381441448,-7.4055120871,6.0311282767,6.1287140228,-8.5458414234,-17.0647478494,-16.5621748076,-19.4718533189,-19.2553870792,-7.8603782153,-0.7654233018,-8.1730940996,-15.6792609853,-13.788740665,-11.1165536138,-9.3741681133,-7.6193517224,-7.2476958065,0.0097307478,0.0025065546,277.923648826,75.5978246096
2,-333.9674506159,185.4836173538,44.5347316471,7.7912761033,-4.2136704611,-0.8673932932,-9.828010184,-24.3732230067,-21.358313398,-17.9624731731,-17.5446995793,-10.0540343837,-1.3156415513,-0.4582712855,-5.1688563659,-7.3161189114,-7.7143434578,-7.6335262864,-7.20237786,-8.0337530105,0.0212153221,0.0040035188,373.991067498,93.9764410477
2,-336.6002033821,134.2510169599,17.1414873588,-7.1891718259,-23.2585758203,-32.3729130426,-26.890827097,-18.7731441717,-4.1540025892,3.9646294218,11.412974187,16.3949793085,11.5550532098,-3.3045079273,-24.1942456809,-31.4594103118,-15.6890792918,5.0568306485,7.1313987628,-7.8321781642,0.0359534439,0.0039516921,683.3163748557,177.740096323
2,-331.4023743809,126.6809047177,18.2381296871,9.2218530667,-4.0871262672,-5.103546701,-15.3997056706,-26.9373379489,-18.1313996341,-17.1242257566,-20.2558384167,-20.8737274323,-18.8520388722,-11.5332504696,-1.0831459268,10.8526514373,22.1206900654,26.7812790277,16.4969339535,-1.5946000167,0.0218955592,0.001876204,515.9092805037,151.8149378597
2,-339.4221192882,150.1873231469,6.5231212514,-14.6337175228,0.8878807611,0.3797846849,-5.2729229638,-4.4182601922,-6.0029936052,-7.2320526884,-0.8524042754,17.0346473246,34.024989277,32.5248272551,15.7684335853,-3.1131084042,-15.9138661303,-18.2373462525,-9.1711580109,4.1426900101,0.0447897086,0.0156478288,620.7815800358,94.4627322817
2,-322.3487044114,139.9468181005,22.9685676019,-5.2028268178,-3.6380288902,-16.2433642068,-28.3527116381,-23.0341439508,-18.7571078155,-20.2739778094,-20.056082215,-17.725046897,-12.4228588069,-2.7656221465,8.5979846912,18.5953619323,25.2584222414,17.7635845682,-3.4346190905,-21.2580819672,0.0234790559,0.0023250397,505.9497818269,175.5543925286
2,-429.5949756291,134.7983882671,23.6559631888,-6.4982277042,10.9648548005,10.8562691372,-2.8735663468,-10.0086142969,-11.6301551742,-8.8366798661,-3.258323178,-3.3450821919,-8.7571794115,-7.7772009163,1.6027807056,6.5832259028,1.7727041374,-4.0751836691,-5.1251264404,-4.8515926006,0.0270580223,0.0100754778,663.4908005077,191.8981892242
2,-308.7522089781,129.6204508103,33.8852417709,27.7122334373,-12.4714180281,-10.1321782332,-15.2660828374,-18.7549373217,-14.3873649711,-15.1474754993,-12.8065372095,-17.3489200679,-20.682647303,-18.6181728062,-9.5462180639,0.0570281636,10.5235399751,17.7454226339,15.9231639224,8.3929880605,0.0207237831,0.0023464353,691.1329602095,301.399296289
2,-277.4431199427,158.4418961317,11.6632976515,11.5321174882,-16.3318935554,7.468492707,-10.2210601847,-24.4482641244,-32.1819876476,-23.8397181944,-10.8457470779,-7.3234052422,-6.7880575628,-8.750987165,-6.4228573629,-9.4819723025,-9.173000408,-11.7262096972,-10.5756461561,-12.7588503034,0.0236348903,0.0047476082,560.3104529592,111.0128549164
2,-353.8003993293,121.3721113638,31.9223671726,-2.6862552994,-3.2787489376,-13.7610656692,-27.2149912474,-29.6162735738,-27.2632769987,-23.144611079,-14.1662367523,-1.2281919836,8.2479119111,14.9794414857,20.0228118804,19.3203187198,6.5219876641,-14.3270762731,-28.4013987301,-25.6076145443,0.0260103666,0.0023321311,518.4159688042,167.8290474402
2,-455.0864143825,117.5922230903,19.5827115876,-3.4215059874,7.4814752615,2.9363249324,-3.0609511221,2.992620274,6.8328044877,5.1315010499,4.2442043861,5.4401988842,9.2278907719,11.330413972,6.7783023326,0.4930910239,-1.5760218975,-3.0605342588,-5.1337922658,-3.203033344,0.0335239705,0.0052127399,1050.8812506114,435.6703496465
2,-245.4637655489,223.5968857239,27.6302704195,8.3031860033,-18.3875562032,1.9740412908,-13.0285129021,-19.4977255338,-23.6451685491,-20.0767408558,-15.2599241709,-13.0888230165,-9.9777233455,-6.8704806606,-0.2480162321,-4.636766739,-13.2020891809,-11.1590255021,0.0559402548,3.6700290988,0.0237663425,0.0098293856,423.9361649272,292.1965782029
2,-253.0056952007,149.9490558111,1.0307224933,9.6786517167,-32.0675264873,-10.3008554201,-18.5669517224,-3.9962028378,2.3468037222,8.8548861876,-4.4038939534,-20.4357791484,-23.3261980107,-16.6358932606,0.0838180117,5.201513329,6.5663734639,-1.1297133203,-0.9125278878,-6.3060449053,0.0419045473,0.0058831896,968.3643512816,295.1791575512
2,-345.2831482366,143.3232005569,11.3572257542,-14.5915123078,-0.4178437553,1.9340304738,-1.9248838235,-2.4670187502,-4.4990152931,-8.5942062802,-7.4802818209,5.2105119918,24.6608438456,33.1996929679,26.261885326,11.3587042343,-5.6212162483,-16.6367300569,-15.6114625374,-3.9344139523,0.0456120771,0.0271526425,665.3070394338,692.5592793515
2,-366.6422031734,141.7370804045,26.6753249848,-13.1982884561,-2.4389612244,2.3263548787,-3.2405935139,-4.7857126471,-1.6995532471,-2.3086739584,-8.9789211011,-14.1397402212,-8.2722955278,7.8739201952,22.9621152458,30.1467849984,29.9585539802,21.9082935217,6.1549374208,-11.7613658833,0.0425649084,0.0344625962,651.329152998,978.738965221
2,-327.6496258617,143.2730533725,0.4361723604,-13.5110248182,1.0849757914,-0.8543876113,-4.8868713887,-3.9190536535,-4.6475339092,2.2447559333,17.4411301977,33.6290581286,30.7623983855,8.7222142423,-12.5018291404,-20.4554469669,-14.6509129528,-0.7150695357,7.0180882113,2.6032513655,0.0492503231,0.0148418348,694.8746983946,113.9343728161
2,-486.2062730966,55.5188329356,20.4558022844,13.2968408611,18.7966170193,13.147108799,4.4001494947,3.9182352938,4.9884723535,0.4896195707,-4.3166690397,-3.2465633945,-0.1930176355,-1.0555217662,-3.4882330801,-3.2485959533,-0.399698277,5.460414164,14.68874761,23.2414044902,0.0266744323,0.0095367539,1587.6301751232,663.1542080442
2,-336.7207457299,133.0814199819,26.9086355835,-5.7527751611,-4.8902538522,-14.1447715974,-24.078419704,-26.4879110543,-23.3206457435,-20.1447506592,-14.3118596269,-0.8539584342,12.1559080805,18.0364901375,17.0677085256,7.0481420112,-9.7890880879,-23.4772156687,-24.9285774827,-13.9618308111,0.0290475399,0.0060282488,599.9333048883,243.5616102949
2,-302.1929573441,142.3313308094,12.3671219866,1.7887962222,-26.6551342521,-22.0806429516,-17.9609939988,-17.297189301,-7.8065757141,3.5299352595,14.5887705644,8.3010630444,-2.8061524441,-17.4159297232,-25.3618915847,-19.5602238087,-4.8533877645,4.3321182888,-1.3097701671,-3.3163928055,0.0363821476,0.0045891942,812.1362574322,185.996221542
2,-328.4705275826,172.3902287789,33.3650090064,-3.9377747025,-5.4457371162,-8.7301323373,-14.291898538,-25.0480355621,-27.9743911837,-22.8406535457,-12.3046117363,-4.8573308992,-8.1373571013,-12.1844626105,-11.6162125549,-12.8698560599,-16.1332681931,-12.8832073975,-6.5478423147,-7.5699828719,0.0189831792,0.0057551725,372.5328792118,65.6496450728
3,-469.3897561123,187.8514629161,-94.9930479841,-28.624042209,-6.2646294972,-8.4316071647,-6.7581534337,-16.560425815,-7.8831972166,-11.7411014504,-13.3228106425,-13.360938743,-7.7619204463,-2.8495886977,-5.1808419265,-7.6247843278,-9.044632724,-6.3784060887,-7.2070859069,-4.4515155274,0.0497436523,0.0157406035,928.4859582379,585.1095360972
3,-529.8807978935,20.2147453057,-56.4085775411,-7.7500857789,-15.670638122,-6.0472797019,-1.8461310324,3.1774096482,9.9710024613,13.2532556013,11.6182765955,0.10542263,-8.9958351764,-15.7075999839,-10.0933949437,0.7271159975,8.2715305529,4.6862896853,-1.0024840742,1.3874491359,0.0679792573,0.0272883589,2097.7214736146,1040.3088676566
3,-574.3980906431,89.9555850254,-86.5877819459,-32.5101916101,-22.8992239209,-23.931661512,-6.6627636685,-8.3705613317,2.3915516751,16.7340226585,29.398006771,25.5103400047,7.3393359047,-12.770710885,-28.3959748659,-21.655278959,-0.6960304393,9.770567969,4.8753146669,3.6005995347,0.0412408644,0.0139929974,1057.300745477,662.3160887431
3,-307.6887776774,60.4157280481,-117.692781157,29.6701903773,-37.7317815841,-1.3462670834,-23.973955643,0.5768383038,-17.7129629104,-7.1360578454,-15.380435441,-9.3635935,-11.394397342,-9.0661488644,-7.0596163238,-8.3531306556,-11.8091179813,-12.7062813786,-15.7601269154,-14.760095341,0.046190976,0.0195738614,1730.742039142,544.1580677547
3,-473.8014185109,153.9142283725,-69.2494111912,-20.0050584337,-10.6941398611,-1.1412214633,-6.4572460362,-2.4072843009,-5.3862671556,-5.8507268408,-6.1459584678,-8.2843595181,-2.23439166,-4.5516644098,-3.8634764541,-6.624084073,-3.2626422698,-4.2438897916,-5.9956870065,-4.1100450452,0.0496102205,0.0235193397,1468.2537535758,1160.0596791341
3,-477.5160923371,53.3821112707,-53.455068356,-17.7202400469,-7.4836188294,-13.839943562,-4.1713881123,-7.033381427,-9.2712589774,-10.2428487782,-10.8749195305,-3.4440643399,7.751855808,15.953100924,21.4905775255,20.350003644,8.697883742,-5.5993499107,-13.4650197103,-10.4459565918,0.0491171347,0.0278333668,1503.6769241876,859.6312517918
3,-393.0453589592,118.1686155546,-125.4867685291,-0.5497856753,-11.1471193978,-24.6892303252,-8.6326480486,-12.917717584,-5.4214241308,-9.8722428972,-13.951570219,-9.9602884381,-2.2706746198,-7.1854163178,-6.2030791967,-4.3384506627,-9.8023525067,-8.5573731818,-6.4808021205,-6.8044156685,0.04454246,0.0132058409,1308.386171707,735.1584037155
3,-417.3424801922,127.7543094665,-83.4489821805,-18.9279255504,-25.4228691376,-20.6204996737,-2.7444169672,-16.3525866701,-15.5723627222,-15.8305268784,-14.6203038096,-14.7523713157,-11.8378192657,-11.8577536672,-14.8450059702,-15.6842255536,-13.4544250664,-8.2681947615,1.0868985226,22.0114871633,0.0385193557,0.0086575311,951.1365504627,626.5587105556
3,-470.1737265952,56.1570834482,-99.7464539845,-19.334738326,-27.4046616151,-26.7626094139,-7.0253975701,-8.1862018583,6.2771122077,17.6344608747,22.6804478477,10.5859756216,-11.7022439739,-30.7164674001,-26.6449435888,-5.601253356,13.3430789695,18.3617275953,5.3409671661,6.2569521183,0.0432429013,0.0113966469,1290.4379330576,590.2208353328
3,-412.1334471833,123.3776253021,-73.5328846695,-20.2326226374,-21.2644125094,-22.9290920411,-7.0233106991,-19.4630736083,-14.5670187574,-13.7687140736,-16.9222899347,-16.9329552674,-14.772031215,-12.1179565946,-12.5703908457,-4.4985204171,10.699086369,23.8821260248,33.2212919307,38.8237013777,0.0269431477,0.0109993156,904.4586386355,583.4454380416
3,-434.8050503636,113.1451499537,-77.6460075371,-25.5963742313,-24.3897336975,-22.2416535503,-4.3957834948,-15.7228622404,-10.6752177526,-10.0711039536,-15.4523855604,-16.4554475508,-13.7130258983,-9.8231759139,-4.7992398297,9.259065223,25.8248731085,35.2381824802,34.6245070647,23.8217481154,0.0408469211,0.0080101849,926.8568035732,637.7434380686
3,-428.5706618613,162.4870164326,-97.3764579672,-34.6870554305,-0.3379752702,-16.9580004474,-3.8330587015,-3.9602031749,-11.0174596084,-12.3572056583,-9.3276934094,-7.4505087976,-4.8921357356,-8.1233253676,-10.8939224174,-8.7751432021,-11.11734113,-13.211745934,-13.0264097361,-11.2640556917,0.0501987899,0.0088661788,1054.8224794523,730.5033838479
3,-372.1359769982,-5.1238755064,-85.8266012252,-0.4658176968,-46.9014954994,-4.9241305597,-30.0992047129,2.8550819224,-4.6169535824,20.1904468275,16.6732607667,11.8843337781,-13.6249486115,-29.4689016187,-26.5173391904,-2.1756590032,14.5839044998,16.0908137942,1.6292882352,4.9753273913,0.0802903316,0.009296692,2066.4699160506,690.5598629954
3,-426.8964112934,104.8508606808,-119.7515868859,3.9049772891,-19.2726223288,-17.3587460483,-8.2290432815,-12.8583217731,-10.6010614635,-15.972283164,-14.5085292306,-14.6388692615,-6.7455305567,-10.6232836323,-9.9722018621,-12.0586846353,-15.2526519605,-14.8888309763,-12.118950457,-2.5773473756,0.0522238396,0.0162899337,1254.8632348772,607.6290171071
3,-592.3489239156,122.9956152586,-67.1437691881,-28.124158868,-17.6042534572,-25.6400606879,-1.5301405184,-8.0439022999,-13.7128419396,-12.7292536011,-15.5765589145,-11.8071404819,-8.2730994023,-2.6835580576,6.6727564398,18.6961728546,32.0309516282,35.1483464478,22.8683711111,2.8368136996,0.0335458147,0.0171335222,931.1992259271,675.7213551661
3,-400.2131873234,123.9543266404,-122.1400853498,4.4375661805,-11.5349995611,-14.8195602471,-6.4262374292,-5.71169886,-7.6598627821,-10.2818420376,-10.273062391,-9.9898894337,-1.9420785539,-7.7056444252,-4.5288394441,-5.7947421459,-8.0394538686,-6.8948932397,-6.291785868,-7.0485647078,0.0523842416,0.0164559665,1316.5884618825,734.7505659221
3,-433.6879874233,138.8978257416,-84.8767451826,-44.2216338952,-11.4946815167,-19.1299057236,-7.9605984743,-8.5882678469,-14.0953402684,-18.1677815288,-11.7692676132,-7.046489902,-11.7408396099,-10.0681983632,-5.8328749549,-7.3053324615,-9.6536448854,-8.9120413883,-9.591811431,-11.6499146909,0.0559130444,0.012371666,1007.6330832292,772.763523843
3,-416.8440029948,105.913073313,-124.9140554185,-5.5985530976,-18.3610308265,-20.3595374983,-9.2113799584,-13.1150514159,-7.3117816855,-10.4798389601,-11.451828374,-11.3637348879,-1.5690712213,-7.7797383051,-8.6560336567,-4.7064071702,-9.0691005242,-13.4435205513,-15.0692132481,-12.8972240747,0.0697781033,0.0190691869,1228.4697394396,565.6487528876
3,-444.5219321654,137.4799769873,-97.666293814,-9.5780619757,-10.0708407323,-14.170232602,-5.5736759842,-18.3878169709,-11.2673670123,-14.2190448566,-17.8718319954,-16.3731673623,-9.2030978386,-11.6701880976,-12.9019686265,-8.7202976576,-12.9033396598,-13.4439454344,-12.1757656453,-12.7590040965,0.0423002393,0.0176485163,1026.6935357923,660.8653191075
3,-411.6835691017,111.70633207,-96.3864378835,-43.466962776,-12.6121630555,-18.5706568792,-8.8363484588,-9.9930675881,-15.1370353914,-19.9879084009,-15.4553297604,-15.378723493,-16.0878021508,-11.21622763,-11.2086783935,-12.9936820996,-14.073169124,-11.0219481217,0.2963218413,17.6393055495,0.0540402816,0.0125997743,959.1060811939,584.703385657
3,-576.9388710838,171.819673389,-55.0029231145,-7.4669124461,-12.0000493425,-16.2464198566,3.647429482,-8.0227754316,-10.3550488667,-11.0952814506,-12.9585123198,-12.1387577847,-7.4674436712,-5.5338030532,-8.8830247343,-10.3382901571,-8.4667098117,-8.0403299508,-10.6266805654,-9.4920491245,0.0276161968,0.0171999255,875.5973779923,740.6302340712
3,-400.690953897,125.5649431524,-74.9732930574,-15.5904172743,-16.2228520727,-16.2305363353,-0.9287332102,-15.4202465774,-14.7890539465,-16.2081483699,-16.5052435135,-15.0047006301,-12.3391625901,-9.8038238783,-11.6778554203,-9.7658136879,-1.6340557063,9.9481063222,22.1655350852,35.7662945135,0.0396053814,0.0111712388,891.8489934065,494.3873778123
3,-476.29118987,67.2875886433,-107.6291866245,-16.6988073988,-26.4270368954,-23.0564850105,-11.48492192,-10.997318961,1.6627906178,12.0976983032,22.0874751673,17.3192919418,6.47859237,-18.3794530045,-27.5065308598,-18.010207998,-0.83892823,12.0159821303,4.626287834,-1.561640158,0.0594546274,0.0163394169,1359.1167326751,689.0460371254
3,-427.349899478,58.4274810647,-104.5800102092,-13.3092665865,-21.7927192439,-16.5445145831,-15.0558590472,-16.0845877286,-12.315198569,-4.4432337851,9.6947352388,18.1891757554,27.0363815497,14.9138360575,-0.0290747252,-19.1147069824,-23.2702353704,-9.5872249137,3.560789478,6.4275739095,0.0497115617,0.0197140332,1403.3394606784,718.7571651617
3,-449.0290941598,41.3548250225,-94.0446016789,-14.7784177763,-26.1567198347,-21.009139694,-0.3454048568,4.171167322,18.6954921019,22.7779323472,20.6596644222,0.5929012296,-18.7172628726,-28.6638533735,-18.1801185447,6.0928931711,17.6292040984,10.9052340055,-2.5410319724,3.1930078553,0.04426876,0.0089218877,1325.5478095466,682.0694991092
3,-323.3463166026,129.7980166094,-145.9346795163,19.713837721,-32.3294792417,-4.3909583096,-27.4781350803,-5.1579949951,-10.2636558398,-14.9370654046,-14.8906011239,-11.1843457939,-6.6484231132,-16.5113048645,-4.17193936,-8.645215593,-10.1094996919,-6.3990094529,-5.1372016228,-7.2008834588,0.0718189381,0.011160074,1373.870162035,500.3392027987
3,-552.6906401569,60.6693812009,-76.8589059045,-40.9393629755,-20.6764468616,-23.9989436574,-2.5781113968,5.9528330256,18.5659427905,31.1579298383,23.2437988957,2.3404594562,-21.9443732908,-29.1432233279,-12.6665979819,9.1527890772,18.5672547614,11.9367055997,4.9646211655,10.7291424759,0.0464066637,0.0155311327,1190.616047376,836.4405766739
3,-364.1544666556,115.2399761047,-129.5161041341,6.6870872026,-16.6135267549,-15.4061123608,-9.3870220731,-8.0077288473,-10.2354951555,-9.4629865055,-12.9002571214,-13.724407246,-5.4207444347,-15.3366183276,-12.3990773967,-8.1861793932,-9.0226919806,-11.4150669272,-7.1098324498,-10.4455791216,0.0468145941,0.0098267852,1242.4724782322,568.9700606762
3,-493.1554409089,189.035421468,-62.5072265059,-14.9649701093,-22.1590502954,-20.1988229906,1.1898660901,-11.6855030231,-10.8530161987,-12.5871445958,-14.3265321514,-10.8761535929,-4.3751162199,-3.5989815568,-7.8907145657,-9.8518585247,-8.3394545774,-7.1880743236,-9.7403236198,-7.3821093569,0.0363212873,0.0141760326,804.5457234784,567.0056190213
3,-411.3237340992,64.6518785076,-112.8540444495,-12.4940021151,-26.6373585044,-19.7627047379,-11.1749340092,-8.3010607916,1.1059400519,16.6987834564,30.4704346933,27.6092546903,19.7682452309,-10.4099400452,-25.6287194269,-24.0672703657,-5.5538458197,11.9027049435,7.900210171,-1.2102189575,0.0355312701,0.0072763721,1278.0993612735,664.8141832536
3,-332.7193402352,44.4974666117,-113.516273413,-9.5460775147,-36.3822092368,-14.1054665637,-5.5946162277,8.7808019841,19.9331890064,29.3000103976,28.7575319168,1.4671177205,-20.8149240122,-33.4965152083,-13.4737270979,9.6033022781,21.4389154925,10.7080060764,-0.1376973765,8.7874675076,0.0410637455,0.0106235682,1311.2620223403,453.7666055479
3,-423.9054234284,163.4292582965,-57.3638786287,2.7646540599,-15.5136128983,-13.1091121243,-0.5500476526,-14.1344360158,-12.1706132711,-12.7715158503,-10.9336376287,-11.9849692769,-7.4453884422,-6.6401788166,-7.6965698076,-7.6557829247,-6.7897329795,-6.4379005854,-9.5112508697,-7.2795903945,0.0315128335,0.0131092022,915.1150366887,640.0020105836
3,-524.2142562229,131.114230415,-63.5876985308,-24.2234749073,-3.787813304,-18.4598699925,-9.8125692332,-8.5269178127,-19.4601299365,-15.3761951067,-12.1821026668,-12.376263927,-5.1824551467,-7.3739045834,-12.489454237,-11.977916864,-5.4646880263,-9.0639057318,-18.7781896848,-13.5887953678,0.0535630508,0.0162113781,1107.1977607511,811.5978318741
3,-387.7363679261,66.0233147818,-115.3035083199,-3.0445036267,-23.8197682907,-12.9715048388,-11.7685773256,-11.4615394341,-14.0265639971,-15.4959694439,-14.1853354402,-10.6530700152,9.2220754725,17.2250117851,29.7603116067,28.5717281758,15.6018665073,-7.4854626469,-22.9369319764,-18.6912262421,0.0534328435,0.018534467,1415.1267216922,630.3298709017
3,-527.7374038937,104.5053248831,-71.2968757534,-38.4639668354,-6.7676560395,-14.7271680481,-8.1693289057,-8.4452290834,-9.2048646249,-9.3003751359,-10.8897899935,-7.3642953432,-3.47033704,-6.0070352338,-8.6992725068,-6.5794053937,-8.6499314192,-13.2570890329,-10.6103020359,-1.3492312185,0.0513539709,0.0137306437,1242.3068546263,852.1895460847
3,-581.018774395,169.607662845,-57.1411916876,-16.6662675032,-18.1551674122,-19.1152547221,0.4828831717,-9.2053729447,-11.1101122118,-11.0698965968,-10.9906907745,-10.135594067,-8.6431462146,-6.7004180215,-7.1311769884,-8.1607308417,-6.7582615222,-7.6906327194,-8.9648140355,-5.0895618357,0.0272608197,0.0197169874,859.0354395342,643.7874913691
3,-370.3124312725,28.8367649236,-101.5755593593,15.8025454334,-40.6352227597,-3.600665425,-22.7578818678,-1.8140639344,-18.756788555,-12.3224454255,-19.8098458719,-8.8511555757,-10.6533245366,-2.3289573562,9.0155352517,21.5849694563,22.1642047759,19.8924408012,-0.9819633932,-17.9932134553,0.0737493213,0.0150307312,1994.1748119745,806.739118213
3,-362.5781140048,135.7439106531,-146.159007528,19.8612039705,-20.8187971038,-12.280590409,-22.4779271447,-4.8212518399,-3.9118078981,-10.749419272,-13.285607729,-4.2561656166,2.3992862147,-11.7963484458,-3.5276922909,-5.2293851959,-11.5120787407,-8.5486233086,-6.1976594212,-12.1231999613,0.0698803789,0.0142813945,1365.017567061,620.7067903751
3,-540.2583804453,77.5166498835,-90.0496627942,-41.920958308,-24.1500029233,-25.4938385659,-2.5621194028,-0.0035440791,12.0576570792,25.5825823377,25.0834957615,12.1549978377,-10.8054556326,-27.0277577731,-26.6700854089,-8.143073444,11.8648412179,14.4930262077,8.9499236369,13.1393373156,0.0437878024,0.0145729464,972.5233309631,570.5863849762
3,-354.3207647323,-1.522967307,-93.1113308368,9.5094439972,-42.2512565028,1.2611022616,-29.909213475,-2.3205591576,-18.4255798556,6.490453649,12.2141891364,29.6904746073,28.0872295587,11.0927546533,-12.222995948,-26.0613076943,-23.2001184235,-3.0946587093,4.0229951665,-3.2297687152,0.0868471207,0.020359454,2007.1992000135,451.4682812992
3,-444.2856297985,93.3439649218,-92.2459704152,-25.9210543233,-11.638486471,-22.620365699,-5.1458271751,-11.3262506047,-17.0439117954,-18.1287882935,-17.9805771489,-15.121404996,-13.1142057755,-15.5068575354,-10.5630864874,4.6657556045,18.9683656564,32.8504342544,37.764803745,30.2582083472,0.0512287051,0.0247930405,1164.7729710949,739.6660465462
3,-419.2079866207,160.6910004059,-86.4213186939,-33.4008767589,-1.8306647948,-14.0178219066,-7.9725281401,-3.0043014438,-6.4804394458,-10.0645133892,-7.904494325,-8.0056038903,-3.5039822159,-5.0141815312,-7.9965665284,-6.2934799788,-4.1310338062,-5.2898719631,-8.2384374288,-5.596918811,0.0494350857,0.0132276321,1135.2373739581,840.8170728516
3,-417.7549329887,139.3352760764,-123.5875435548,-1.2296550654,-8.1717751063,-11.649803454,-6.09320597,-8.7586537074,-6.0127175262,-8.2149081164,-10.4635863123,-11.5517303559,-3.9639796337,-8.2420056824,-6.1246439357,-5.5694422514,-6.1206405083,-6.9186381526,-8.6436527866,-9.4239402079,0.053957595,0.0169888506,1279.9024313641,722.3859724899
